salary,location,remaining_term,age,interest_rate,marital_status,is_employed,loan_status
7.866123427754072,4,44,48,0.22,3,1,0
7.454883987513258,5,27,43,0.22,1,1,1
7.896575973251452,3,46,47,0.22,2,1,1
7.859721970985549,15,74,47,0.23,2,1,1
8.106014946341928,11,67,48,0.21,2,1,1
7.782333598517686,19,45,45,0.21,2,1,1
7.780133375085137,4,41,37,0.22,1,0,0
7.7401240672925065,4,45,40,0.21,1,1,1
7.868808582071747,13,45,52,0.25,2,1,0
8.09796845270997,8,67,47,0.23,2,1,1
8.041910347175822,8,53,40,0.2,2,1,1
7.5373816719877755,9,34,44,0.24,2,1,0
8.127306012375763,3,57,39,0.25,1,1,1
7.723164819444036,17,41,47,0.22,2,1,1
8.076969095723884,9,69,38,0.2,2,1,1
7.894158934701601,8,57,45,0.22,2,1,1
7.899425293756619,2,47,39,0.2,1,1,1
7.896794730695583,9,54,43,0.19,3,1,1
7.960197291601681,2,66,46,0.22,2,1,1
8.40666757280074,5,75,41,0.21,2,1,0
8.169406468993166,15,55,38,0.22,1,1,1
7.54913749851889,23,33,43,0.18,2,1,0
7.825334535302928,16,55,44,0.2,3,1,1
7.862383060323742,16,59,47,0.2,3,1,1
7.909370525955438,8,48,41,0.22,2,1,1
7.661000604321265,16,40,44,0.22,1,1,1
7.826874716489029,17,51,44,0.2,2,1,1
8.274316347248632,9,60,38,0.23,1,1,1
8.170998732813572,5,63,44,0.22,1,1,1
7.765185585673107,11,37,42,0.23,2,1,1
7.54159312278695,9,47,43,0.21,2,1,1
7.746170425394584,13,38,46,0.22,1,1,1
8.246378132705257,2,64,43,0.21,2,1,1
8.06128721856941,16,50,41,0.23,1,1,1
7.738818156240138,6,37,35,0.24,1,1,1
7.8405801736440095,21,53,34,0.2,1,1,0
8.023022706493649,1,48,45,0.25,2,1,1
7.801762437817765,16,44,46,0.21,2,1,1
8.241721220245307,16,67,41,0.21,1,1,1
8.112711936876366,9,56,42,0.21,2,1,1
7.84835763093522,2,53,46,0.21,3,1,1
7.8837736806496235,17,56,44,0.19,2,1,1
7.995989694243632,9,61,45,0.21,2,1,1
8.25593319423837,1,79,37,0.21,1,0,1
7.662194419543243,15,40,51,0.21,3,1,1
7.843500554469545,21,57,52,0.2,3,1,1
7.829262847139432,2,50,50,0.21,3,1,1
7.727180577617113,18,42,46,0.2,3,1,1
8.036276242666924,2,53,44,0.22,2,1,1
7.536144220456393,15,31,45,0.22,2,1,1
7.915899698894863,21,62,48,0.2,3,1,1
7.847638224339983,3,54,39,0.22,1,1,1
7.940022537030416,1,43,44,0.23,2,1,1
7.584939522721131,5,37,36,0.2,1,1,0
8.084198162437009,14,69,42,0.22,1,1,1
8.026094422734507,21,53,46,0.23,1,1,1
7.617099075165988,16,38,45,0.23,2,1,0
7.900762768523577,9,54,50,0.21,3,1,0
7.74511667790564,6,66,34,0.22,1,1,1
7.9870987776706555,3,46,40,0.23,2,1,1
7.969016370903419,16,55,47,0.2,3,1,1
7.929116230606055,12,60,35,0.2,1,0,1
8.048448711057297,2,57,43,0.2,2,1,1
7.6371746504888485,6,44,46,0.24,2,1,1
7.768045385129209,17,63,45,0.21,3,1,1
8.16435059784184,17,72,42,0.22,1,1,1
7.999937278211509,19,69,38,0.2,2,1,0
7.729041948312448,8,41,50,0.17,3,1,1
7.7952674633890275,6,56,40,0.21,2,1,1
8.203479362397141,14,69,41,0.22,1,1,1
7.824202993166,16,52,51,0.21,3,1,1
7.855463011147627,6,47,43,0.22,1,1,1
7.574065455887494,11,31,38,0.19,3,1,1
8.368476216325096,3,70,43,0.21,3,1,1
8.557747100088667,1,77,39,0.24,1,1,1
8.067367081866657,6,55,47,0.22,2,1,1
7.904395747507185,3,54,50,0.25,2,1,1
7.70275203020089,8,44,45,0.21,2,1,1
7.616731542144023,4,42,50,0.22,2,1,1
7.5968473870872435,2,37,44,0.22,2,1,1
7.981745525846713,6,63,43,0.22,2,1,1
7.84669287655699,21,47,36,0.23,1,1,1
8.344646209390678,3,61,42,0.21,2,1,1
8.3391050701803,11,52,34,0.2,2,1,1
7.633726805093204,4,34,47,0.2,2,1,0
7.589496753766413,6,61,42,0.2,2,1,1
7.907345752683294,21,66,45,0.2,2,1,1
7.624602670067,15,41,49,0.2,3,1,0
8.344622975804516,16,63,37,0.22,1,1,1
8.320058163254028,1,65,43,0.2,3,1,1
7.725795027593714,9,42,49,0.2,3,1,1
7.704229837706164,21,45,53,0.23,2,0,1
7.685888706011259,16,39,46,0.22,3,1,1
7.7961069678362795,8,52,48,0.22,2,0,1
7.768946678742504,5,53,40,0.18,2,1,0
8.13627265105323,3,52,43,0.22,2,1,1
8.33564080686048,11,69,44,0.21,2,1,1
7.868100979098631,15,60,40,0.21,1,1,1
7.869109003985883,6,50,47,0.2,3,1,1
8.053362309385996,4,55,45,0.18,3,1,1
8.015198282221194,17,56,43,0.21,2,1,1
8.304572279212898,24,56,36,0.23,1,1,1
7.685336144562584,1,51,49,0.2,3,1,1
7.937117692223494,24,48,47,0.21,2,1,1
7.89606431665456,15,47,40,0.2,3,1,1
7.720601261451105,5,42,40,0.15,3,1,0
7.665034729842391,19,38,43,0.2,3,1,1
7.763964570093158,6,43,48,0.22,3,1,1
7.58059392588658,18,33,47,0.25,2,1,1
7.980633303532862,1,55,49,0.22,2,0,1
8.107057972725572,14,59,45,0.21,2,1,1
7.687864425761253,2,37,40,0.2,2,1,1
7.608245441566752,13,43,46,0.16,3,1,1
7.7580851761284935,16,43,40,0.24,1,1,1
8.16418948649725,14,63,50,0.23,2,1,0
7.835067404327337,3,51,54,0.2,3,0,1
7.734399926965974,9,59,48,0.22,2,1,1
7.977528820561785,2,60,44,0.21,2,1,1
7.934193199696902,2,49,49,0.21,2,1,0
8.29238062425293,1,70,41,0.22,2,1,1
7.526998512729184,4,32,46,0.19,3,1,1
8.269796031558004,1,63,43,0.26,1,1,1
7.965849503797291,9,50,46,0.22,2,1,1
7.683634174268122,17,42,46,0.2,3,1,1
7.9737729343940105,9,67,49,0.2,3,1,1
8.171485038164697,2,66,46,0.21,2,1,1
7.913826822215274,6,45,40,0.2,2,1,1
8.209821523238444,1,56,39,0.22,2,1,1
8.291274000320225,14,75,36,0.23,1,1,0
7.82823812259807,2,56,46,0.21,2,1,1
8.008095023503111,9,63,46,0.21,2,1,1
8.083408773683452,1,54,50,0.24,3,1,1
8.018890632739577,8,49,43,0.21,2,1,1
7.896076099902902,19,51,42,0.2,2,1,0
7.972602119196401,8,47,37,0.23,1,1,1
7.678908457004234,9,63,53,0.21,3,1,1
7.91321121202834,2,65,46,0.21,3,1,1
8.04878877439009,16,66,45,0.22,2,1,1
7.376292924909558,9,26,47,0.22,2,1,1
8.042411001051638,3,59,45,0.22,2,1,1
8.09402712684472,21,71,49,0.22,3,1,1
8.470600963097503,15,69,39,0.23,1,1,1
7.664757681107176,19,47,50,0.21,3,1,1
7.626735133851313,15,35,45,0.23,2,1,1
7.748700842912438,9,43,49,0.21,2,0,1
8.014356812420187,7,55,42,0.16,3,1,0
8.273824183367262,1,56,41,0.25,1,1,1
7.61225710961938,19,59,49,0.19,3,1,1
8.08874312492956,2,72,41,0.21,2,1,1
7.883777917057388,16,49,39,0.21,1,1,1
7.947000511692815,16,59,51,0.2,3,1,1
7.820034961178176,22,56,51,0.2,3,1,1
7.48453654849723,16,29,43,0.21,2,1,1
7.97635479419859,13,63,41,0.19,2,1,0
8.303025858997806,9,64,41,0.19,3,1,1
7.851043971299294,3,41,43,0.24,1,1,1
7.9593088090884025,21,70,45,0.2,2,1,1
7.814610596774482,15,49,49,0.22,2,1,1
7.917131909497908,6,51,44,0.19,2,1,0
8.09725896265663,15,56,43,0.21,1,1,1
7.989324819657323,11,47,43,0.22,2,1,1
7.738339841273019,16,62,47,0.2,3,1,1
8.205478236250121,7,74,35,0.23,1,1,1
8.184508603431112,11,49,36,0.21,2,1,1
7.780431010062723,15,43,45,0.22,1,0,1
7.867067211045541,21,54,45,0.23,2,1,1
8.076280883209316,2,54,46,0.22,2,1,1
8.196181445449366,2,63,45,0.23,1,1,1
8.000414122572233,11,55,46,0.21,2,0,1
7.716110831824179,15,41,35,0.2,1,1,1
7.9765985577268355,19,59,34,0.23,1,1,1
7.632285654196083,19,45,41,0.18,2,1,0
7.886660572644184,3,50,40,0.21,1,1,1
8.031373751043567,15,58,44,0.2,2,1,1
7.9328733655774775,17,71,40,0.18,2,1,0
7.968632544216324,8,65,43,0.2,2,1,1
7.586852746543678,2,35,46,0.22,3,1,1
7.535940462773779,19,32,41,0.19,2,1,0
7.30708465853609,19,24,43,0.22,1,1,1
7.982361842316162,9,50,43,0.2,3,1,1
8.438661591081502,8,76,42,0.22,1,1,1
8.180764170100137,15,59,43,0.21,3,1,1
7.954512610900351,1,45,43,0.25,1,1,1
7.686857130350325,8,44,49,0.24,2,1,1
7.618549816997799,16,37,50,0.2,3,1,1
7.699439741102241,2,39,45,0.21,2,1,1
7.6233252386233445,24,43,35,0.22,1,1,1
8.744707685470852,6,91,40,0.23,1,1,1
7.7310233866842335,2,42,48,0.23,3,1,1
7.822069046456489,8,43,37,0.23,1,1,1
7.301954317918627,1,25,43,0.23,2,1,1
7.645586286847117,2,37,46,0.22,2,1,1
7.8107670547136,6,44,32,0.21,1,1,1
8.089969781697627,21,62,41,0.22,1,1,1
7.945417435501744,8,60,50,0.25,2,1,1
7.852139383809533,9,54,46,0.21,2,1,1
7.773496853402837,2,40,50,0.23,2,1,1
7.943725497514737,15,50,45,0.21,2,1,1
7.9944822208334845,5,59,47,0.23,2,1,0
7.661011957765307,7,40,48,0.19,2,1,0
7.940885214841639,21,59,40,0.2,1,1,1
7.857623166315622,6,47,47,0.22,2,0,1
7.903573829649047,24,47,47,0.2,2,1,1
7.758600914623331,5,77,46,0.19,3,1,0
8.20427459430403,14,73,42,0.22,1,1,1
7.799162586070521,17,41,40,0.21,2,1,1
8.041111891377096,17,63,48,0.22,2,1,1
7.584705492049442,15,34,49,0.23,2,0,1
8.265712170836045,21,74,44,0.21,2,1,0
8.041458777809046,2,71,43,0.23,2,1,1
8.168169626839381,21,71,47,0.2,3,1,1
7.984078810781763,21,57,43,0.22,1,1,1
7.639669522302914,5,55,42,0.17,3,1,1
7.613856466727266,21,44,46,0.23,1,1,1
7.7406600437221424,19,43,43,0.17,3,1,1
8.117478571484675,15,53,38,0.18,3,1,1
8.043359316331713,1,68,42,0.2,2,1,0
8.46751822763923,1,76,45,0.23,2,1,1
7.884848719984535,17,73,47,0.22,2,1,1
8.18067502470063,6,49,40,0.25,1,1,1
8.278401122141972,6,79,49,0.22,3,1,1
7.885447210654359,22,51,50,0.22,2,1,0
7.665508233520988,1,50,35,0.2,1,1,1
7.878017573375899,1,47,49,0.22,2,1,1
8.155262246288364,21,57,44,0.22,2,1,1
7.707855408483177,16,48,37,0.18,1,1,0
7.618913691751478,16,35,44,0.2,2,1,1
8.01974519016789,16,60,45,0.21,2,1,1
8.055589397204788,4,56,43,0.18,3,1,1
7.834891338893709,17,54,47,0.2,3,1,1
7.951983208046265,2,51,44,0.23,1,1,1
8.180874657373224,18,61,38,0.22,1,1,1
8.098101958499841,8,63,40,0.21,2,1,1
8.15544552739301,11,54,44,0.24,2,1,1
7.675814213817674,16,37,47,0.22,2,1,1
7.88693430918957,2,63,49,0.2,3,1,1
7.892093050162704,16,61,46,0.22,2,1,1
7.658746533708491,19,39,41,0.21,1,1,0
7.781161434021247,15,44,46,0.21,2,1,1
7.788941304758764,17,51,46,0.23,2,1,1
7.849725412349615,4,45,43,0.24,1,1,0
7.785127368204253,6,48,48,0.22,2,0,1
7.585328106708322,5,44,49,0.18,3,1,1
7.914743037310575,21,70,50,0.18,3,1,1
7.835507233434957,2,47,43,0.24,1,1,1
7.614275347051944,14,37,49,0.22,2,1,1
7.787981772180908,6,49,50,0.21,3,1,1
8.26640909133905,2,76,44,0.21,3,1,1
7.761753520212966,17,40,47,0.2,2,1,1
8.11411992195818,9,57,39,0.22,1,1,1
8.101649286074023,11,64,49,0.2,3,1,1
7.670830182121689,6,39,41,0.22,1,1,1
8.257523285668787,15,69,41,0.22,2,1,1
8.361535065218892,4,72,38,0.2,2,1,1
8.036280334062747,3,65,43,0.21,2,1,1
7.847443184164391,1,41,44,0.21,3,1,1
7.766739229486586,16,46,45,0.16,3,1,1
7.776123012167293,2,47,48,0.21,3,1,0
7.924893454099849,19,54,47,0.23,1,1,1
7.694968831140377,24,37,45,0.21,2,1,1
7.780176401130231,19,45,48,0.2,3,1,1
8.011554043664072,9,66,44,0.22,2,1,1
8.387650557485012,8,60,35,0.2,2,1,1
7.937032204206429,8,61,46,0.18,3,1,1
8.239844489171196,3,68,42,0.21,2,1,1
8.12070267463653,17,62,43,0.24,1,1,1
7.832006650589052,15,43,47,0.2,3,1,1
7.768520337874,17,41,38,0.21,2,1,1
7.776036686100651,16,50,47,0.22,2,1,1
7.941953487884017,2,59,42,0.23,2,1,1
8.549190149667403,15,86,38,0.22,2,1,1
8.220579643915462,4,62,45,0.21,2,1,1
8.073807067529776,17,63,38,0.23,1,0,0
7.641900619775722,11,36,44,0.2,2,1,1
7.858326913010329,4,52,37,0.21,1,1,1
7.915554963873701,8,61,45,0.2,2,1,1
7.899013132010805,2,77,45,0.2,3,1,1
8.10148266200751,6,51,41,0.23,2,1,1
7.806809351838713,17,69,53,0.2,3,1,1
8.02352917699856,16,62,38,0.21,1,1,1
7.923337092702887,9,46,40,0.22,2,1,1
7.906597398401121,1,43,44,0.22,2,1,1
7.930605477760394,2,55,47,0.22,2,1,1
7.869911438284147,1,52,47,0.21,2,1,1
8.109088504600715,6,52,46,0.2,3,1,1
8.046162079020537,2,63,41,0.2,2,1,1
8.111042767657429,9,59,45,0.21,3,1,1
7.9809946640225,6,53,42,0.2,2,1,1
8.263520883562471,21,69,39,0.22,1,1,1
8.030838557482353,5,53,47,0.21,2,1,0
8.002153170760227,24,49,36,0.21,1,1,1
7.886527076571184,13,54,47,0.19,3,1,1
7.794834781269245,8,62,43,0.22,2,1,1
8.075521927614574,15,50,42,0.19,3,1,1
7.76379079674168,9,48,48,0.21,2,1,1
8.031787170148531,13,54,41,0.22,1,1,0
7.751932805419299,21,52,46,0.22,2,1,0
7.908116447561402,8,57,44,0.21,2,1,1
7.842781385354697,17,44,42,0.19,2,1,1
8.074714067464026,4,72,51,0.22,3,1,1
7.7006996046058145,1,42,52,0.19,3,1,1
7.8395833275827425,21,51,37,0.19,2,1,1
7.849199401122844,2,44,40,0.22,1,1,1
7.849304127422103,5,45,46,0.21,2,1,1
7.583380667983849,14,48,47,0.21,2,1,1
8.204651491904855,9,70,43,0.22,2,1,1
8.003220516485737,3,63,41,0.2,2,1,1
8.205095966742416,6,57,39,0.25,1,1,1
7.592606091063373,3,50,42,0.2,2,1,1
7.942241480939655,2,54,46,0.22,2,1,1
8.444175956870236,15,63,40,0.22,1,1,1
7.713881653079757,17,41,47,0.23,2,1,1
7.994798401976949,9,69,48,0.2,3,1,1
8.32066225793871,15,60,37,0.22,2,1,1
7.929396596388375,13,63,44,0.21,2,1,0
7.764043996759914,17,42,49,0.22,2,1,1
7.723312769875749,8,40,42,0.2,3,1,1
7.670511613822678,3,40,39,0.2,1,1,1
8.20140218220455,17,62,44,0.22,1,1,1
7.697499755332279,11,42,35,0.22,1,1,1
7.682746340871175,19,42,46,0.24,2,1,0
8.211571450794512,8,53,39,0.19,2,1,1
8.142316958827655,15,61,47,0.22,2,1,0
7.761813286006307,3,47,52,0.2,3,0,1
7.996918237445154,1,63,47,0.2,3,1,1
7.598897684125326,16,48,45,0.22,2,1,1
7.963826498110346,21,64,45,0.18,3,1,1
8.015200351546838,9,61,45,0.23,1,1,1
7.999601106647429,19,71,40,0.21,1,1,1
7.574843870258131,3,34,47,0.21,2,0,1
7.934305096355084,17,56,45,0.25,1,1,1
7.786129819872307,4,45,46,0.23,1,1,1
8.228413573146575,3,53,40,0.23,2,1,1
7.8618761090643146,15,55,42,0.22,1,1,1
7.811895407520309,17,46,41,0.19,2,1,1
7.976433374943799,24,50,43,0.21,2,1,1
8.178017980811958,9,65,46,0.2,2,1,1
7.87275799323343,5,45,46,0.2,2,1,0
7.680977983578368,15,45,47,0.21,2,1,1
7.832407975958128,21,51,47,0.21,3,1,1
7.985871596558628,9,51,42,0.21,1,1,1
7.738210344495404,2,41,43,0.22,2,1,1
8.403738841684904,6,65,37,0.23,1,1,1
7.707883599204967,2,45,54,0.2,3,0,1
7.84732137672873,8,43,43,0.21,2,1,1
7.862736585946,21,53,44,0.22,1,1,1
7.818320134334951,1,46,43,0.22,1,1,1
7.91762931759458,17,48,41,0.23,2,1,1
7.841874022103674,17,46,50,0.2,3,1,1
7.633996754559983,5,64,46,0.17,3,1,1
8.13772891598078,1,62,47,0.2,2,1,1
7.988947542291745,17,58,44,0.17,3,1,1
7.848582499007882,21,54,45,0.21,2,1,1
7.764072260599452,9,53,51,0.21,3,1,1
7.780137089211053,8,44,50,0.2,3,1,1
7.966201181249125,11,52,49,0.24,2,1,1
8.050153382669766,2,48,37,0.22,2,1,1
8.104852310285553,13,62,39,0.23,1,1,1
8.199032074303116,8,61,38,0.21,2,1,1
7.5825138899893005,17,34,41,0.2,1,1,1
8.06250574116512,21,59,51,0.22,2,1,1
7.9585386486380925,8,56,39,0.22,1,1,1
7.640798088074705,16,40,36,0.21,1,1,1
7.767651230086965,24,40,47,0.22,2,0,1
8.137539961591639,6,62,42,0.23,1,1,1
8.08281112179791,1,60,47,0.24,2,1,1
8.017622230993693,5,53,49,0.23,2,1,1
8.138511192971798,2,67,44,0.22,2,1,1
7.765699652380049,6,53,33,0.21,1,1,1
7.480960038148789,18,29,38,0.21,1,1,1
7.9815519152014485,9,56,51,0.21,3,1,1
7.604985996630247,16,51,44,0.21,2,1,0
7.778780964257344,2,39,33,0.19,2,1,0
8.36708775057379,15,86,48,0.2,3,1,1
7.802433229661195,9,57,48,0.23,2,1,1
7.8392486901621465,13,53,41,0.25,1,1,0
7.894822843851507,2,53,41,0.18,3,1,1
7.7861857283153,16,60,46,0.22,2,1,0
8.097301974622562,1,50,40,0.2,3,1,1
7.818302567376265,9,41,41,0.2,2,1,0
7.945924022320692,17,52,44,0.21,2,1,1
8.017835534678367,17,52,39,0.2,2,1,1
7.584031155885972,21,41,49,0.17,3,1,1
7.543746453441934,14,40,43,0.18,2,1,0
6.67186288023223,11,17,41,0.24,1,1,1
7.788167109990995,21,48,48,0.19,3,1,1
7.903381090826942,6,51,43,0.21,2,1,1
7.814299881301658,8,47,41,0.19,2,1,1
7.6142488176618,17,48,47,0.19,3,1,1
7.902600109858837,21,52,44,0.21,3,1,1
7.5734800389157915,13,41,47,0.16,3,1,1
7.5841650612759475,9,34,46,0.23,2,1,1
7.818680818840314,17,44,44,0.18,3,1,1
8.050026847974772,2,66,46,0.22,2,1,1
7.817292689191253,15,46,43,0.22,2,1,1
7.598704164496196,4,47,43,0.22,1,1,1
7.771659955190892,9,47,41,0.21,1,1,0
7.8261855438493,9,45,52,0.22,2,1,1
7.968685623617366,15,47,46,0.17,3,1,1
7.7394703483688705,2,46,44,0.21,2,1,0
8.31238757934048,1,62,41,0.21,1,1,1
8.19863034607752,1,64,42,0.22,2,1,1
7.700477877827593,21,37,42,0.21,3,1,1
7.850039449797516,16,46,45,0.23,1,1,1
8.082991145408633,3,56,38,0.22,1,1,1
7.672150356294757,16,66,44,0.2,2,1,1
7.897090838432736,4,47,43,0.23,1,1,1
7.927869903049232,21,55,45,0.16,3,1,1
7.816223101882782,3,42,47,0.23,2,1,1
7.812243591934909,6,43,41,0.26,1,1,1
7.831530838241347,18,40,43,0.21,3,1,0
7.636649342621906,1,37,49,0.22,2,1,1
7.862965075208514,15,49,35,0.21,1,1,1
7.997468934271374,8,44,40,0.19,3,1,1
7.82389132573923,17,53,36,0.21,1,1,1
8.190533970823282,15,67,49,0.22,2,1,1
7.93684820440539,24,46,49,0.25,2,1,1
8.331946124139591,15,72,46,0.22,2,1,1
7.795992228574367,24,44,41,0.22,1,1,1
7.894587769995347,8,53,44,0.22,2,1,1
7.641435028962715,14,50,47,0.18,3,1,1
7.882494314423179,11,49,46,0.23,3,1,1
8.152042813268958,17,65,44,0.19,2,1,0
8.171574007732914,6,61,46,0.19,3,1,1
8.05563514481762,4,91,43,0.23,1,0,0
8.012105689309225,8,50,40,0.22,1,1,1
7.971705742422503,15,60,45,0.2,2,0,1
7.618378279290479,6,34,45,0.23,2,1,1
7.922291122928361,21,69,38,0.22,1,1,1
8.169702967599044,1,63,44,0.24,1,1,1
8.007784654402974,6,57,46,0.21,2,1,1
7.888568249953492,9,50,48,0.23,2,1,0
7.856108619867657,21,66,50,0.2,3,1,1
7.797933902042629,1,46,39,0.21,1,1,1
7.924353376283127,16,61,48,0.18,3,1,1
7.855421752826777,8,44,45,0.22,2,1,1
7.902498336683612,11,45,48,0.24,3,1,1
8.16587364897332,3,56,41,0.23,2,1,1
7.83494687141943,6,64,37,0.2,1,1,1
7.823764380489667,9,46,42,0.22,1,1,1
8.143018425168973,16,59,41,0.22,1,1,1
7.798044329793059,6,39,39,0.19,2,1,1
8.01751594805502,21,62,46,0.2,3,1,1
7.930934587805509,9,65,41,0.21,1,0,1
7.755852021629816,19,76,46,0.21,2,1,1
7.929666664819866,9,49,43,0.2,2,1,1
7.912135923522616,21,58,40,0.19,2,1,0
8.12848223952792,15,73,40,0.23,1,1,1
7.579898380656399,8,51,51,0.24,2,1,1
7.666933454416373,8,36,45,0.19,3,1,1
7.8118324337077185,6,50,48,0.21,3,1,1
7.633686354173104,16,39,49,0.19,3,1,1
7.930398473756601,17,56,43,0.21,2,1,1
7.7080097035717525,14,47,44,0.2,2,1,1
7.725912408398329,19,46,42,0.19,2,1,1
7.9326417305037555,15,50,49,0.22,2,1,1
8.051507787413591,6,62,40,0.2,2,1,1
8.001300290943995,15,74,47,0.2,2,1,1
7.769071016390135,5,45,40,0.21,1,1,1
8.311632713844824,2,59,43,0.23,1,1,1
7.99471396030363,2,51,43,0.21,3,1,1
7.937466597911658,4,73,45,0.2,2,1,1
7.940972703173398,15,52,46,0.23,2,1,1
7.546232428737345,2,32,45,0.22,2,1,1
7.969896507446108,14,63,51,0.21,3,1,1
7.974096706246864,18,67,39,0.2,2,1,1
7.759180757776496,8,54,45,0.2,3,1,1
7.985542464715029,2,61,48,0.24,2,1,1
7.91040695178015,1,48,39,0.21,1,1,1
7.82395531957685,9,50,47,0.21,2,1,1
7.711874394511494,21,44,45,0.22,2,1,1
7.71320664557005,15,38,45,0.22,2,1,1
7.912995735300518,2,55,43,0.21,2,1,1
7.849191054819472,6,45,46,0.19,3,1,1
7.739541042106232,5,45,37,0.18,1,1,0
7.933345871617053,16,45,37,0.19,2,1,1
7.8692194496007675,2,60,52,0.21,3,1,1
8.193180787250814,17,62,45,0.23,1,1,1
7.669084403431107,17,43,47,0.21,2,1,1
8.264095336090733,15,68,48,0.22,3,1,1
7.831812072222471,2,59,51,0.21,3,0,1
7.862160694490218,21,48,43,0.21,2,1,1
7.627814562739074,23,60,43,0.19,3,1,0
7.700159761983994,14,48,48,0.21,2,1,0
7.559032896077664,2,32,40,0.22,2,1,1
8.600790757941196,8,68,37,0.2,2,1,1
8.058825575613298,3,44,35,0.25,1,1,1
8.093989790613005,19,52,43,0.23,1,1,1
7.704824302777639,4,56,42,0.2,2,1,1
7.792357439674304,9,45,46,0.18,3,1,1
8.34167736099637,3,74,35,0.2,1,1,1
8.1470682518629,8,68,42,0.21,2,1,1
7.701428610373792,6,39,50,0.23,2,1,1
7.4343689643543165,19,28,45,0.22,2,1,1
7.9594931371755555,15,50,42,0.22,1,1,1
7.928636092246767,3,54,48,0.21,2,1,1
7.794302768131638,4,43,51,0.22,2,1,1
8.184946800052522,3,57,43,0.2,3,1,1
7.982648877511117,1,55,51,0.2,3,1,1
8.098099420321233,8,54,38,0.2,2,1,1
7.686264940291161,9,50,39,0.22,2,1,1
7.772844560592448,5,45,48,0.22,2,1,1
7.879152569810176,2,47,46,0.22,3,1,1
7.989417836232082,3,58,45,0.21,2,1,1
8.0100942256278,19,61,44,0.23,1,1,1
7.952403365717905,15,41,38,0.2,2,1,1
7.865530110223426,17,52,46,0.21,2,1,1
8.097449568765976,9,55,39,0.21,1,1,0
7.8621370104889285,18,65,44,0.22,2,1,1
7.595318826350826,14,33,48,0.21,2,1,0
7.886951071636616,14,62,44,0.18,3,1,1
7.988875388306569,15,63,46,0.19,3,1,1
8.16006542405294,15,65,39,0.2,1,1,1
7.8651745121461545,17,52,40,0.23,1,1,1
7.907303656255472,21,55,44,0.23,1,1,1
8.203870898040918,5,68,39,0.2,2,1,0
7.61344750546895,17,43,37,0.2,1,1,1
7.807382964797798,19,54,43,0.23,1,1,1
7.9135264098812845,5,60,37,0.17,2,1,0
7.390804312246757,2,25,43,0.22,2,1,1
7.957857036292175,9,45,39,0.23,1,1,1
7.943764934127971,8,60,47,0.2,3,1,1
8.27581584448023,2,72,44,0.2,2,1,1
7.8086249224797415,5,54,42,0.17,2,1,0
8.058228148845924,15,52,39,0.23,1,1,1
8.10449462507899,16,71,47,0.21,2,1,1
7.6746129063629835,21,38,43,0.22,1,1,1
7.910397107793997,3,52,43,0.22,2,1,1
8.197917998508494,24,50,41,0.24,2,1,1
8.066170651990792,19,63,48,0.22,2,1,1
7.79647860370321,1,48,49,0.23,2,1,1
7.591115062735514,19,50,51,0.2,3,1,1
8.163907819060165,1,70,40,0.21,1,1,1
7.8358774144334955,16,44,42,0.2,2,1,1
7.506263785213976,2,30,40,0.2,2,1,1
8.062439694146265,17,64,46,0.21,2,1,1
7.913051949652329,19,65,49,0.24,2,1,1
7.864673370323857,14,51,39,0.18,2,1,1
7.540098490579811,11,31,45,0.21,2,1,1
7.842960768524237,24,50,46,0.19,3,0,1
7.834658467797274,6,46,51,0.22,3,1,1
8.248539923298333,1,54,37,0.25,1,1,1
7.847799550286994,19,61,46,0.19,3,1,1
7.708065947998646,1,40,48,0.22,2,1,1
7.8214167268258405,16,63,46,0.23,1,1,1
7.901025977130042,17,51,44,0.22,3,1,1
8.13741099448085,2,69,50,0.19,3,1,0
7.772592666819411,4,50,42,0.24,2,1,0
7.653039565529316,17,40,43,0.2,2,1,1
7.798264437919012,4,46,46,0.23,1,1,1
7.775597126770731,9,42,43,0.22,2,1,1
7.509413591111093,2,30,44,0.21,3,1,1
7.975848652694424,9,51,45,0.2,2,1,0
8.164761470924592,1,49,42,0.23,2,1,1
7.8618342677049045,13,65,45,0.22,1,1,1
7.867914695784999,8,44,44,0.23,1,0,1
7.950317199904518,13,60,48,0.2,3,1,1
7.97333844097393,22,65,40,0.18,2,1,0
8.155128246913698,19,65,42,0.19,2,1,0
7.948341728648242,1,55,47,0.21,2,1,1
8.197817512446742,6,56,41,0.23,2,1,1
8.098538419052216,8,52,41,0.2,2,1,1
8.427622300167268,6,57,34,0.2,2,1,1
8.229414397006483,15,63,35,0.21,1,1,1
8.279956712867918,1,65,37,0.23,1,1,1
8.318789505406503,8,63,39,0.24,2,1,1
7.937178417694414,2,56,46,0.22,2,1,1
8.062335829527658,2,68,47,0.23,3,1,1
7.869664074625245,13,48,46,0.22,2,1,0
8.058025953100413,16,63,47,0.22,2,1,1
7.7796059332685115,20,52,51,0.21,3,0,1
8.070999959438021,9,67,41,0.22,1,1,1
7.7392381760849975,18,38,51,0.23,3,1,1
8.109481984151344,8,53,48,0.22,2,1,1
7.700050831797382,5,53,49,0.2,3,1,1
7.966778792916446,18,52,39,0.21,1,1,1
7.713960296001877,17,61,52,0.16,3,1,0
8.080907948936153,3,48,37,0.21,2,1,1
7.885291856798214,15,45,43,0.22,2,1,1
7.789049159674079,15,41,46,0.19,3,1,1
